"idd","cluster","NK_cells_resting","Monocytes","Mast_cells_resting","Macrophages_M0","T_cells_regulatory_.Tregs.","T_cells_CD4_memory_resting","Dendritic_cells_resting","Macrophages_M1","B_cells_naive","T_cells_follicular_helper","T_cells_CD8","NK_cells_activated","T_cells_CD4_naive","Dendritic_cells_activated","Eosinophils","B_cells_memory","Mast_cells_activated","T_cells_gamma_delta","T_cells_CD4_memory_activated","Neutrophils","Plasma_cells","Macrophages_M2"
"DT_19_21","TME1",-0.110712667581994,-0.428070036808518,-0.555908934621594,-0.659943257602987,-0.721840030559286,0.593201842224823,0.563612850755038,0.873628197248923,0.0328209643608441,-0.429913781108747,0.424931994344244,-1.34865555114519,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.316236511005891,0.671390904414317
"DT_12_14","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.468305646175478,-0.720830325429517,-0.305519513349273,0.931291436406309,0.0186439475080628,0.463947613869364,-0.298711321511729,-0.182553254860073,-0.000339352756716611,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.164217847784515,-0.260793204394025,-0.378793231545418,0.466496235340111,1.21205552100198
"DT_12_13","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.598102151692148,0.381975218625781,1.19293859575677,-0.173251731971902,-0.0394627151445917,0.116226773691104,0.0505184404167258,-0.331162673408697,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.232016813211213,0.680171960873432
"DT_04_07","TME1",-0.38708831435276,-0.317796062685668,-0.5492775451158,-0.270390915418419,0.637942366484378,-0.335413465888809,0.925502247461891,0.360840169195659,-0.0677281534878722,-0.334116269715535,0.579724325925512,-0.0858550695205489,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.265373558200933,0.264504126297558
"DT_17_09","TME1",-0.38708831435276,-0.555167474946465,0.509954460345045,-0.659943257602987,0.495405280280403,-0.126997175160283,0.246162796336508,0.867613750637218,1.10024545505628,0.166165323045238,-0.164511586061484,-0.833356446238253,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.171007364425587,-0.260793204394025,-0.378793231545418,-0.16144194301956,0.265672466967015
"DT_10_08","TME1",-0.38708831435276,-0.628961619241818,-0.34110152324316,-0.549779670148095,0.444294564806317,-0.0421620024730163,1.06722201766328,0.370240393111103,1.01727740530819,-1.01265459188715,-0.734295986290253,-0.023854396330189,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.212458748692228,1.10056538217617
"DT_12_18","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,0.577179681110565,0.952008780280933,-0.815604124388495,-0.704016547997652,-0.671733506162913,-0.319789855016086,0.570446785732644,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.44420619275097,0.113646314298011,-0.260793204394025,-0.378793231545418,0.117830303264211,1.15120737005945
"DT_12_10","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.0450447589439177,-0.210282084827202,0.272367647697219,-0.713762439573738,-0.231305736102788,-0.165633404825638,-0.176703041448238,0.853929371869849,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.65672145747305,0.77013663413347,-0.260793204394025,-0.378793231545418,-0.465637117592469,1.83022482627194
"DT_12_04","TME1",-0.38708831435276,-0.398079948744577,-0.77395014138028,-0.659943257602987,-0.721840030559286,0.456264948776668,0.046676943224908,0.0346950846563372,-0.747063390557809,-0.326749026060542,-0.374846066929076,1.50001591711287,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.24422317424084,-0.354486267817776,-0.260793204394025,-0.120760467549999,-0.497497409411605,1.40448062989067
"DT_12_01","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.361642997814309,0.32492571462109,0.0751043372644732,0.275791808019199,-0.286042456044121,1.32178801828449,-0.300768678967839,-1.0762520230988,0.923892065895685,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.999726405956318,-0.354486267817776,-0.260793204394025,0.031461039644423,-0.134374947052022,1.26610081170419
"DT_10_15","TME1",-0.38708831435276,-0.611095960918877,0.021464112146201,-0.659943257602987,0.10612810687347,0.798974330917881,-0.628824530316303,-1.38528511711363,-0.434577112410273,-0.877142854897075,-0.200750888218831,0.765057718020776,-0.0671156055214024,-0.103298673800991,-0.154511267983123,0.174506502120107,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.0664233399829233,0.831383645329109
"DT_10_14","TME1",-0.38708831435276,-0.590353129252758,-0.0216005894892304,-0.659943257602987,1.00088996640315,0.907829679906181,-0.483669016350151,-0.623578510704863,-0.659258580916095,-0.886306586506571,-0.457349497764089,0.716124132230708,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.204944683060022,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,1.08568288625752
"DT_04_02","TME1",-0.38708831435276,0.00111775676258131,-0.390814621803966,-0.659943257602987,0.599230458106344,0.993176577993503,-0.667506646923068,-0.561703913194223,-0.203682662165261,0.597917147842678,-0.0402379502217829,0.394519824273704,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,0.164817429792844
"DT_13_10","TME2",-0.38708831435276,-0.734257092803477,-0.679084951545799,-0.0670031653563402,-0.721840030559286,1.17111241032056,-0.887904390074568,-0.214840012658842,-0.167254391744601,0.0885602509270852,0.488019897780621,2.48502302634795,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.569925537106197,-0.260793204394025,-0.378793231545418,-0.490309812365058,-1.26428860197504
"DT_13_03","TME2",-0.38708831435276,-0.495434838929605,-0.705800801925705,-0.458295689787281,-0.721840030559286,1.04249411934067,-0.887904390074568,0.27972003837311,0.206388840638803,1.15076223412714,-0.321119917690633,2.08480617577361,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.350848527131441,-0.260793204394025,-0.378793231545418,-0.14639538385209,-0.935775660077018
"DT_13_12","TME2",-0.38708831435276,-0.734257092803477,-0.739309466496855,-0.111869177386907,-0.721840030559286,0.00477429187869048,-0.686216982946925,0.402154392611304,0.775228247772454,-0.165671091167336,0.530232191807405,1.64008067367375,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.306743442168463,-0.260793204394025,-0.0355344666164137,0.143272519481082,-0.4453267324582
"DT_13_08","TME2",-0.38708831435276,-0.634170792591165,-0.516204834009942,0.100789945368924,0.173275693566672,1.09830956221916,-0.540206661389043,0.172255016899423,0.717658396621687,0.016614014644906,-0.196706237246546,1.56531589982596,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.365010302007481,-1.07461068313958
"DT_13_07","TME2",-0.38708831435276,-0.558753984235922,-0.602065570669112,0.391451177042924,0.567621570164835,0.979568474920025,-0.14232023328646,0.115436600249223,-0.361862745402026,-0.19819049156607,0.17106972426403,1.51143243554349,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.353576263265442,-1.06169384174519
"DT_13_02","TME2",-0.38708831435276,-0.436158726607206,-0.0915603392863617,0.381128379810936,-0.721840030559286,0.289982772535676,0.00639968805797074,1.82031985795577,-0.177442653940116,0.689179324475231,-0.454153185054449,1.97524387564136,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.369290716516196,-0.760972769461009
"DT_13_06","TME2",-0.38708831435276,-0.734257092803477,-0.677375133838889,1.85760081968829,-0.721840030559286,1.21465572487902,-0.887904390074568,-0.961623157478099,-0.657813229326876,-0.321918481320575,0.0546639018149565,1.52252709222081,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.0272705607856715,-0.260793204394025,-0.378793231545418,-0.505195163930083,-1.09151291107911
"DT_04_03","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,1.49031438182023,-0.435350339985542,1.57452034187283,-0.887904390074568,-0.196510743014406,-0.36864398662171,-1.01265459188715,-0.0198657048920915,0.29478633430348,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,-0.678023640755845
"DT_13_01","TME2",-0.38708831435276,-0.734257092803477,-0.77395014138028,1.21080237147045,-0.721840030559286,1.61145592934337,-0.887904390074568,0.108467233654682,0.875504866134338,-0.423772109594633,-0.401186249263353,1.37645393746585,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,-1.34809822558284
"DT_13_11","TME1",-0.38708831435276,-0.734257092803477,-0.0366263173081792,0.126238616936244,-0.721840030559286,1.83344086248831,-0.448687777553436,-1.1720042752624,-0.147131217037327,-0.231469758182982,-0.239903817371736,0.369988166191108,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.352011538169993,-0.791873966099481
"DT_04_04","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,1.28128264002414,-0.354677286315009,1.47821169246203,0.269664483218053,-0.213855993665249,-0.00823329535246544,-0.97431510946729,-0.0899820351339343,-0.433804946689144,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,1.25749195141082,-0.260793204394025,-0.378793231545418,-0.638037738658559,-0.931656010911287
"DT_10_12","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.113652743174464,-0.614752040585916,1.0950753132408,-0.503807562567006,-0.140914077611757,0.109875207379893,-0.130916992358442,0.531563447310507,-0.852283071170509,-0.0671156055214024,-0.103298673800991,-0.154511267983123,7.53687825036359,-0.293138088150202,0.775883862359086,0.13396540898464,-0.0278657539382,0.0816980582025732,-1.25917220865464
"DT_09_16","TME1",-0.38708831435276,-0.114341260844361,-0.692159971603387,0.195241838673917,-0.162141639312112,0.163550346165173,-0.118360441913833,1.47557233762632,-0.804587476540705,0.66171120864531,0.798816697621243,-0.812432970585981,-0.0671156055214024,-0.103298673800991,-0.154511267983123,4.38776577359506,0.261580722610262,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.191033043356043,-0.909331184206369
"DT_17_04","TME1",-0.38708831435276,-0.10490308562843,2.07390688948902,-0.121795095385738,-0.721840030559286,-0.173789897301893,-0.473446478039234,0.378824710098229,-1.13507270973969,0.5841583560756,0.502428324912046,0.0975082921141795,-0.0671156055214024,-0.103298673800991,-0.154511267983123,3.29082769091363,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,-0.567886188997597
"DT_09_23","TME2",-0.38708831435276,-0.243006931972854,0.743883503373587,0.719017460534774,0.424031819487919,-0.20673646667315,-0.536769775820828,1.15684918921671,-0.592209002818461,0.515489994073992,0.66339795495352,0.232441533380344,-0.0671156055214024,-0.103298673800991,-0.154511267983123,3.47662904385705,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.626356238025372,-1.11433914107613
"DT_10_05","TME1",-0.38708831435276,-0.730590321338759,-0.209692821929149,0.00733830624898713,-0.422378465771407,0.769375688064989,-0.194802919943941,0.207129232941039,-0.960555784275445,-0.770871449265134,-0.738720847444391,-0.271140027160197,-0.0671156055214024,-0.103298673800991,-0.154511267983123,8.36831742244219,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,0.356758281269349,0.220502595451394
"DT_09_14","TME1",-0.38708831435276,-0.0919762216505814,-0.23548444251141,-0.659943257602987,-0.721840030559286,1.2596991805078,0.166571573019202,-0.834726656749128,-1.13507270973969,-0.869876320544456,-0.691561020774759,0.73476267625441,-0.0671156055214024,-0.103298673800991,-0.154511267983123,3.30634914552183,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.493483453434229,1.02234344640563
"DT_09_21","TME1",-0.38708831435276,-0.442093626435055,-0.273065175327884,-0.659943257602987,0.764286587881682,1.05298587338276,0.72796289421608,1.14104759838473,-1.13507270973969,-0.359287644160859,-0.267632053947389,-0.25476244690758,-0.0671156055214024,-0.103298673800991,-0.154511267983123,2.40011675541446,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.544287211500865,0.129423919460257
"DT_04_01","TME1",-0.38708831435276,-0.0369614251356982,0.281304120589888,0.0977172736751309,-0.271921991327675,1.58715573846819,-0.364372641485629,0.78419989724353,-0.688125714486138,-1.01265459188715,-0.120549687375486,-0.96500602138499,-0.0671156055214024,-0.103298673800991,-0.154511267983123,1.27630854824943,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.256362160907456,-0.494240761498075,-0.6675197074691
"DT_07_17","TME1",-0.38708831435276,-0.734257092803477,-0.647690582909697,0.72304711785329,0.148330518061592,0.902021810196553,0.567743268780813,1.66212874832191,-1.13507270973969,-0.900308474020475,-0.709915920517516,0.15449807845171,-0.0671156055214024,-0.103298673800991,-0.154511267983123,1.26335986618928,-0.293138088150202,-0.354486267817776,-0.260793204394025,1.2629666653759,0.21936694786931,-0.538819735617979
"DT_07_16","TME3",1.13707131002863,1.23236458421099,-0.110296691000827,0.82762747438778,1.38666727329365,0.525211943428289,-0.0184566230844192,-0.119499560273027,-1.01929047687648,-0.272034925817343,0.179388098304304,-0.608334939738101,-0.0671156055214024,-0.103298673800991,-0.154511267983123,2.048434174635,-0.293138088150202,-0.354486267817776,-0.260793204394025,0.270584740976776,-0.638037738658559,-0.889669632244226
"DT_07_08","TME3",-0.38708831435276,1.02863481750041,0.280685343631486,0.537571015123947,1.63191695912362,0.591797415371023,-0.663600159252356,0.0433209505660599,-1.13507270973969,0.322480816141496,-0.294538335228176,0.21363615794904,-0.0671156055214024,-0.103298673800991,-0.154511267983123,1.45538598430121,-0.293138088150202,-0.354486267817776,-0.260793204394025,2.03270993400483,-0.467821417177479,-1.01266484021058
"DT_06_25","TME2",-0.38708831435276,0.854027308279579,0.426020990714799,-0.659943257602987,-0.721840030559286,-0.86212963594978,-0.887904390074568,1.75792797753393,0.668301555200485,1.92174543076285,-0.955764915272791,1.42908286813599,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.79363736166564,-0.354486267817776,-0.260793204394025,0.268533849856989,-0.498850639079917,0.732993001909645
"DT_06_10","TME2",-0.38708831435276,0.126402848581947,1.63000161623137,-0.659943257602987,-0.721840030559286,-1.04030505227289,-0.887904390074568,0.807397779821538,3.43151486317774,1.82387573605893,-1.03965489384432,1.12266998880345,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.271957240022611,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,0.0618695825590833
"DT_06_12","TME1",-0.38708831435276,0.202381748020852,1.93601554903331,-0.659943257602987,-0.14331252655503,-0.095835192350502,-0.887904390074568,1.40992938125705,0.822011981209157,-1.01265459188715,-1.3665076012105,1.04102180043097,-0.0671156055214024,0.0766354915589175,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,0.786062010932656,-0.638037738658559,0.707665802197727
"DT_06_16","TME3",0.342581084829619,1.26705912878382,1.82949467683087,-0.195072930580154,-0.45832263339793,0.37506738474803,-0.887904390074568,-0.0762912608730063,-0.748041588561789,1.01157672819505,-1.41836901375607,2.14929944411127,-0.0671156055214024,-0.103298673800991,0.690424631384111,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.279675116398857,-0.638037738658559,-0.40865935772002
"DT_06_04","TME2",1.29443001325019,1.39136860363585,0.343025049612164,-0.659943257602987,-0.721840030559286,0.0221538231287357,-0.885274234913112,2.2377170922324,0.765668221974509,2.40383289653998,-1.41836901375607,1.44998595899198,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,0.138868982995184,-0.0871778026247041,-0.946421942963791
"DT_12_16","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,-0.0674421000448635,-0.149068844159603,0.821404308812766,-0.138071531246986,0.735364927073762,-0.589928367156087,1.14596504348748,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,1.35967516239272,-0.260793204394025,-0.378793231545418,-0.355910079517394,1.24417115845998
"DT_12_03","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,-0.241930431005398,0.229133496378266,-0.179204111920667,0.14290753783093,0.329505478084132,-0.414358386374886,0.647015424508092,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,1.65840943019312,-0.260793204394025,-0.378793231545418,-0.0984415319584547,1.46806533189551
"DT_12_05","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.608719766438447,-0.637391668781747,-0.0676078404421187,-0.738510701141328,0.00822883011334772,1.05926473194847,0.964984420323346,-0.707146383169771,1.39526154265594,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,1.02169601985736,-0.260793204394025,-0.378793231545418,-0.619315279419956,1.33698703853854
"DT_12_09","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.178377922770506,-0.628553683649171,0.60163463535511,0.36750356563386,-0.925109977869237,0.993603647309626,-0.923044612513453,1.26252515923988,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.03030706365853,2.53851837202626,-0.260793204394025,-0.378793231545418,0.0645390935564907,1.52261876057846
"DT_12_12","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,-0.0345092445902206,0.295609257968743,-0.0666551174045844,-1.01074887477321,-0.0810542995847468,0.53944804109582,0.0137129327622417,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,1.49011065175468,-0.260793204394025,-0.378793231545418,0.31176435982115,0.800882601887077
"DT_12_08","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,-0.400133518694727,0.250589386431719,-0.570357374450235,0.408993883248084,0.980745135183245,-0.31327756746098,0.249101288643374,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.0509731734395362,1.43775774763507,-0.260793204394025,-0.378793231545418,1.09144677246522,0.48057327956724
"DT_12_19","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,0.15712372014605,-0.463391106444258,-0.530832442713201,0.851765989145059,-0.502442936576466,0.132037911609643,-0.154867338062733,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.380055622149575,1.07788368862855,-0.260793204394025,-0.124367289814312,-0.308068820518532,1.28298242955907
"DT_12_15","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,0.0155369994717588,0.382712964063669,-0.288747304962611,0.393267005494198,0.429619479063079,-0.209891525029449,-0.0251153499886921,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.2692079530981,1.8719456830576,-0.260793204394025,-0.378793231545418,-0.189517301319702,0.93323688535174
"DT_12_07","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.558630792891171,0.139961187889475,0.975945984598265,-0.363340591161929,-0.619197686255406,-0.0505858010626125,0.368762017639432,0.337494384219532,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,1.69722857453477,1.18683404039037,-0.260793204394025,-0.378793231545418,0.456663391837087,0.106309791302062
"DT_19_10","TME1",-0.38708831435276,-0.734257092803477,-0.37702028578059,-0.659943257602987,-0.721840030559286,1.18654219581043,0.0518653194176646,0.514838376683072,0.592096089648892,-0.456929720160249,-0.470866326492504,-0.0558310111378977,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,1.59656400985848,-0.260793204394025,-0.245367091524156,-0.536001632475743,-0.0243732833295795
"DT_19_04","TME1",-0.38708831435276,-0.734257092803477,-0.324109365629118,-0.659943257602987,-0.721840030559286,0.980285475627423,0.325518486367195,0.132625196987525,-0.369329726585569,-0.585631266915122,-0.0913926943834647,-0.131576952407494,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,0.908301668401141,-0.260793204394025,-0.378793231545418,-0.638037738658559,0.655484577411305
"DT_12_11","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,0.119225312231315,0.653783484203868,-0.089006888709587,-0.177968169418333,0.292606299616642,-0.472015388075918,0.272049688296488,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,4.20418540189756,-0.260793204394025,-0.378793231545418,-0.261670603239992,0.714509924283074
"DT_12_06","TME1",-0.38708831435276,-0.734257092803477,-0.77395014138028,-0.659943257602987,-0.721840030559286,0.0938072949657052,0.941275484067746,1.18335452722762,0.160567702944245,-0.0139074392552779,-0.529459223186018,0.0170752738882143,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.0709069760635435,2.79837463726639,-0.260793204394025,-0.378793231545418,-0.16508593871122,0.652606578755702
"DT_17_13","TME1",-0.38708831435276,-0.377511361343497,0.173348666407719,-0.586915968736342,-0.19192158777756,0.180885896430267,0.844785547536316,0.405509770594043,0.499368361296557,-0.441054650482829,-0.370420683915696,-1.53489534494121,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,2.7869602485146,0.914284940941959,-0.139782586752551,-0.377838760761114,0.405323218802385
"DT_19_09","TME1",-0.38708831435276,0.273939306332728,-0.563171850373407,-0.659943257602987,0.147002901103105,0.407924352084702,0.0156769151202931,-0.610427764722758,1.66116167545028,-0.428158567504287,-0.0088881172045799,-0.891447510314976,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,1.04504755963409
"DT_19_05","TME1",0.137794033544785,0.521499120115373,-0.687502093822589,-0.659943257602987,-0.721840030559286,0.265277161615438,-0.646443664031069,-0.280114760052148,1.00252127668474,1.50546019502026,0.179828996658255,-0.822216042221399,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.290974763391828,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,0.727174305305666
"DT_17_06","TME1",-0.38708831435276,-0.734257092803477,-0.0188862561180823,0.744533655550365,-0.0782917220783532,-1.00833384771451,-0.140352310446369,-0.514004539669723,1.34878503526908,0.745197479046313,-0.684685850626973,-0.0841011061459825,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.292391252094464,-0.260793204394025,-0.378793231545418,-0.56071709882927,1.81342976052127
"DT_17_05","TME1",-0.38708831435276,-0.633306295489329,-0.173701754305628,0.0986907601275117,-0.5529744459327,-0.991006661562846,0.496268884594993,0.923097677903437,2.06431758653702,-0.0996345234142926,-0.476164519348131,0.149462580736282,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.31815092863997,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,1.60437671014063
"DT_17_03","TME1",-0.235111718672988,-0.681969394872839,-0.64257495206209,-0.4739313537825,-0.721840030559286,-0.779008862560919,0.243321552302254,1.71654086199935,2.21793514479249,1.08578547725717,-0.391538393283747,-0.655702460618288,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.193380244144569,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.192456781945565,1.16282120442618
"DT_17_08","TME1",-0.337867776283944,-0.734257092803477,-0.077153720804054,0.608608392397303,-0.721840030559286,-0.613729979182045,-0.659024598767213,2.25883980877979,1.55246942924847,0.417615379211583,-0.0605911427042339,-0.937477070758344,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.176829140109665,-0.260793204394025,-0.378793231545418,-0.436338982908491,0.465139851566398
"DT_19_06","TME1",-0.38708831435276,-0.521796713456795,-0.258035186717093,-0.659943257602987,-0.721840030559286,0.0757365499310469,-0.0401603118557127,0.549417821413904,1.39942771114708,0.202756275987013,-0.293977002400265,0.169787392432391,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.0503893896717224,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.483276815464492,0.903723886888558
"DT_06_07","TME1",-0.38708831435276,-0.734257092803477,-0.436018837241112,-0.659943257602987,-0.721840030559286,0.250199774194682,-0.887904390074568,0.96732963708815,1.08070941883275,0.384587667462189,-0.759400697102283,0.433210007893704,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.208046411296849,-0.260793204394025,-0.378793231545418,-0.597117346467488,1.39665121295098
"DT_18_35","TME1",-0.38708831435276,-0.253143693946631,-0.77395014138028,-0.659943257602987,-0.721840030559286,-0.105096020630481,-0.681235871256458,1.09543546248031,0.612803542372045,0.0528791668515958,0.166405292766218,0.159966764444337,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,0.296941884937904,-0.354486267817776,-0.260793204394025,-0.378793231545418,-0.638037738658559,1.45940994516568
"DT_06_13","TME1",-0.38708831435276,-0.734257092803477,-0.597718385399582,-0.659943257602987,-0.721840030559286,-0.133295593869394,-0.887904390074568,1.69675064046454,0.673275082020517,0.770346575152231,-0.679072664790105,0.47575845007932,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,-0.340817201821264,-0.260793204394025,-0.378793231545418,-0.210470427721128,1.39508334014491
"DT_06_06","TME1",-0.38708831435276,-0.734257092803477,-0.389472718075848,-0.659943257602987,-0.721840030559286,-0.350623892936311,-0.887904390074568,2.22566340642632,0.8050018106824,0.467934104419571,-0.0540451080826814,0.207861990362387,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.0665207684589741,-0.288209170342135,-0.260793204394025,-0.378793231545418,-0.58538020973158,1.24173610776834
"DT_17_11","TME1",-0.38708831435276,-0.734257092803477,2.26854996590918,0.793229528984978,-0.721840030559286,-0.381011666943809,-0.870259728736027,2.13026141552036,-0.304370202291958,0.236269899936351,-1.05485496081919,-1.54611313587319,-0.0671156055214024,-0.103298673800991,-0.154511267983123,-0.252568887881971,-0.293138088150202,5.27941457220846,-0.260793204394025,-0.378793231545418,-0.638037738658559,-0.605197854702091
